geneid	chr	s1	s2	strand
PRR3	chr6	30557280	30563723	1
ABCF1	chr6	30571393	30597179	1
MIR877	chr6	30584332	30584417	1
PPP1R10	chr6	30600413	30618612	-1
MRPS18B	chr6	30617840	30626395	1
ATAT1	chr6	30626842	30646823	1
PTMAP1	chr6	30633632	30633956	1
C6orf136	chr6	30647039	30653210	1
DHX16	chr6	30653119	30673006	-1
PPP1R18	chr6	30676389	30687895	-1
NRM	chr6	30688047	30691420	-1
RPL7P4	chr6	30696806	30697535	-1
MDC1	chr6	30699807	30717447	-1
MDC1-AS1	chr6	30703067	30713184	1
TUBB	chr6	30720352	30725426	1
AL662797.2	chr6	30723105	30723877	-1
FLOT1	chr6	30727709	30742732	-1
AL662797.1	chr6	30736304	30736414	-1
IER3-AS1	chr6	30742929	30743592	1
IER3	chr6	30743199	30744548	-1
HCG20	chr6	30743790	30792250	1
RN7SL353P	chr6	30751038	30751289	1
LINC00243	chr6	30798654	30830659	-1
LINC02570	chr6	30839526	30848159	-1
RN7SKP186	chr6	30864250	30864552	1
DDR1-DT	chr6	30866982	30875918	-1
DDR1	chr6	30876421	30900156	1
MIR4640	chr6	30890883	30890972	1
GTF2H4	chr6	30908207	30914106	1
AL669830.2	chr6	30908242	30926459	1
VARS2	chr6	30914205	30926459	1
SFTA2	chr6	30931353	30955636	-1
AL669830.1	chr6	30932618	30932709	-1
MUCL3	chr6	30934523	30954221	1
HCG21	chr6	30945979	30954862	-1
NAPGP2	chr6	30961403	30962396	-1
MUC21	chr6	30983718	30989903	1
MUC22	chr6	31010474	31035402	1
HCG22	chr6	31053450	31059890	1
RNU6-1133P	chr6	31083010	31083109	1
C6orf15	chr6	31111223	31112575	-1
PSORS1C1	chr6	31114750	31140092	1
CDSN	chr6	31115087	31120446	-1
PSORS1C2	chr6	31137534	31139066	-1
POLR2LP1	chr6	31140727	31140913	1
CCHCR1	chr6	31142439	31158238	-1
TCF19	chr6	31158547	31167159	1
POU5F1	chr6	31164337	31180731	-1
PSORS1C3	chr6	31173735	31177899	-1
AL662844.4	chr6	31195200	31198037	-1
HCG27	chr6	31197760	31203968	1
AL662844.3	chr6	31200165	31201918	-1
AL662844.1	chr6	31222913	31223093	1
AL662844.2	chr6	31224342	31225058	-1
HLA-C	chr6	31268749	31272130	-1
HLA-B	chr6	31269491	31357188	-1
USP8P1	chr6	31275572	31278754	1
RPL3P2	chr6	31280317	31281519	1
WASF5P	chr6	31287510	31288964	-1
LINC02571	chr6	31293908	31301642	-1
AL671883.1	chr6	31307815	31308549	-1
MIR6891	chr6	31355224	31355316	-1
AL671883.2	chr6	31356647	31357637	1
DHFRP2	chr6	31366352	31366898	-1
AL671883.3	chr6	31367057	31376088	1
RNU6-283P	chr6	31370134	31370240	1
FGFR3P1	chr6	31377419	31378019	1
ZDHHC20P2	chr6	31380411	31380839	1
HLA-S	chr6	31382074	31382288	-1
AL645933.3	chr6	31394289	31395495	-1
MICA	chr6	31399784	31415315	1
AL645933.5	chr6	31400702	31463705	1
AL645933.1	chr6	31402152	31402250	-1
LINC01149	chr6	31441667	31446973	1
AL645933.2	chr6	31462728	31463336	-1
HCP5	chr6	31463170	31478936	1
AL645933.4	chr6	31479973	31494935	-1
MICB	chr6	31494881	31511124	1
AL663061.1	chr6	31496689	31496790	-1
AL663061.2	chr6	31515979	31516211	1
PPIAP9	chr6	31519480	31520291	-1
RPL15P4	chr6	31528114	31528693	1
MCCD1	chr6	31528962	31530232	1
ATP6V1G2-DDX39B	chr6	31530219	31546608	-1
DDX39B	chr6	31530219	31542448	-1
SNORD117	chr6	31536374	31536449	-1
SNORD84	chr6	31541101	31541178	-1
DDX39B-AS1	chr6	31542304	31543138	1
ATP6V1G2	chr6	31544462	31548427	-1
NFKBIL1	chr6	31546870	31558829	1
LTA	chr6	31572054	31574324	1
TNF	chr6	31575565	31578336	1
LTB	chr6	31580525	31582522	-1
LST1	chr6	31586124	31588909	1
NCR3	chr6	31588895	31593006	-1
UQCRHP1	chr6	31611083	31611356	-1
AIF1	chr6	31615217	31617021	1
PRRC2A	chr6	31620715	31637771	1
SNORA38	chr6	31623079	31623210	1
MIR6832	chr6	31633787	31633858	1
BAG6	chr6	31639028	31652705	-1
APOM	chr6	31652416	31658210	1
C6orf47	chr6	31658298	31660778	-1
C6orf47-AS1	chr6	31658329	31660721	1
GPANK1	chr6	31661228	31666283	-1
AL662899.1	chr6	31663288	31663401	1
CSNK2B	chr6	31665236	31670343	1
AL662899.4	chr6	31666102	31673546	1
LY6G5B	chr6	31670167	31673776	1
LY6G5C	chr6	31676684	31684040	-1
ABHD16A	chr6	31686955	31703356	-1
AL662899.3	chr6	31686962	31714072	-1
MIR4646	chr6	31701029	31701091	-1
LY6G6F	chr6	31706866	31710679	1
LY6G6F-LY6G6D	chr6	31706904	31717918	1
LY6G6E	chr6	31711771	31714065	-1
LY6G6D	chr6	31715356	31717804	1
MPIG6B	chr6	31718594	31726714	1
LY6G6C	chr6	31718648	31721746	-1
DDAH2	chr6	31727038	31730617	-1
CLIC1	chr6	31730581	31739763	-1
MSH5	chr6	31739677	31762676	1
MSH5-SAPCD1	chr6	31740020	31764851	1
RNU6-850P	chr6	31756951	31757053	-1
SAPCD1	chr6	31762996	31764851	1
SAPCD1-AS1	chr6	31764310	31765588	-1
VWA7	chr6	31765590	31777328	-1
VARS1	chr6	31777518	31795752	-1
AL662899.2	chr6	31778817	31778905	-1
LSM2	chr6	31797396	31806966	-1
HSPA1L	chr6	31809619	31815283	-1
HSPA1A	chr6	31815543	31817946	1
HSPA1B	chr6	31827738	31830254	1
AL671762.1	chr6	31828834	31839719	1
SNHG32	chr6	31834608	31839766	1
SNORD48	chr6	31835263	31835326	1
SNORD52	chr6	31837076	31837142	1
NEU1	chr6	31857659	31862822	-1
SLC44A4	chr6	31863192	31879046	-1
EHMT2-AS1	chr6	31877808	31884204	1
EHMT2	chr6	31879759	31897687	-1
C2	chr6	31897785	31945672	1
ZBTB12	chr6	31899613	31902086	-1
AL645922.1	chr6	31927698	31952048	1
C2-AS1	chr6	31934474	31941724	-1
CFB	chr6	31945650	31952084	1
NELFE	chr6	31952087	31959038	-1
MIR1236	chr6	31956839	31956940	-1
SKIV2L	chr6	31959117	31969751	1
DXO	chr6	31969810	31972290	-1
STK19	chr6	31971091	31982821	1
C4A	chr6	31982057	32002681	1
C4A-AS1	chr6	31999976	32003521	-1
CYP21A1P	chr6	32005636	32008451	1
TNXA	chr6	32008614	32012472	-1
STK19B	chr6	32013270	32013787	1
C4B	chr6	32014795	32035418	1
C4B-AS1	chr6	32032713	32036258	-1
CYP21A2	chr6	32038327	32041644	1
TNXB	chr6	32041153	32115334	-1
RNA5SP206	chr6	32078508	32078628	-1
AL662884.2	chr6	32098176	32117610	-1
AL662884.5	chr6	32108406	32112849	1
ATF6B	chr6	32115264	32128253	-1
FKBPL	chr6	32128707	32130288	-1
PRRT1	chr6	32148359	32153083	-1
AL662884.4	chr6	32150495	32154373	-1
AL662884.3	chr6	32152802	32154365	-1
PPT2	chr6	32153441	32163678	1
PPT2-EGFL8	chr6	32153845	32171978	1
EGFL8	chr6	32164595	32168281	1
AGPAT1	chr6	32168212	32178096	-1
MIR6721	chr6	32170030	32170116	-1
RNF5	chr6	32178405	32180793	1
MIR6833	chr6	32179816	32179876	1
AGER	chr6	32180968	32184322	-1
AL662884.1	chr6	32184733	32185882	-1
PBX2	chr6	32184733	32190202	-1
GPSM3	chr6	32190766	32195523	-1
NOTCH4	chr6	32194843	32224067	-1
TSBP1-AS1	chr6	32254640	32407763	1
TSBP1	chr6	32288526	32371912	-1
HNRNPA1P2	chr6	32325219	32326178	1
RNU6-603P	chr6	32352877	32352983	1
BTNL2	chr6	32393963	32407128	-1
HLA-DRA	chr6	32439878	32445046	1
HLA-DRB9	chr6	32459821	32473500	-1
HLA-DRB5	chr6	32517353	32530287	-1
RNU1-61P	chr6	32549940	32550090	-1
HLA-DRB6	chr6	32552713	32560022	-1
HLA-DRB1	chr6	32578769	32589848	-1
HLA-DQA1	chr6	32628179	32647062	1
HLA-DQB1	chr6	32659467	32668383	-1
HLA-DQB1-AS1	chr6	32659880	32660729	1
MTCO3P1	chr6	32706124	32706955	-1
AL662789.1	chr6	32718005	32719170	1
HLA-DQB3	chr6	32730758	32731695	-1
HLA-DQA2	chr6	32741391	32747198	1
MIR3135B	chr6	32749912	32749979	-1
HLA-DQB2	chr6	32756098	32763532	-1
HLA-DOB	chr6	32812763	32820466	-1
AL669918.1	chr6	32813767	32838822	-1
TAP2	chr6	32821833	32838770	-1
PSMB8	chr6	32840717	32844679	-1
PSMB8-AS1	chr6	32844078	32846500	1
PSMB9	chr6	32844136	32859851	1
TAP1	chr6	32845209	32853978	-1
PPP1R2P1	chr6	32879171	32879848	-1
HLA-Z	chr6	32896416	32896490	1
HLA-DMB	chr6	32934629	32941028	-1
AL645941.2	chr6	32937364	32953122	-1
HLA-DMA	chr6	32948613	32969094	-1
BRD2	chr6	32968594	32981505	1
AL645941.1	chr6	32970232	32970886	1
AL645941.3	chr6	32972065	32972853	-1
HLA-DOA	chr6	33004182	33009591	-1
HLA-DPA1	chr6	33064569	33080775	-1
HLA-DPB1	chr6	33075990	33089696	1
RPL32P1	chr6	33079451	33079860	1
HLA-DPA2	chr6	33091753	33097295	-1
COL11A2P1	chr6	33103794	33107330	-1
HLA-DPB2	chr6	33112451	33129084	1
HLA-DPA3	chr6	33131216	33143325	-1
HCG24	chr6	33144783	33147767	1
COL11A2	chr6	33162681	33192499	-1
RXRB	chr6	33193588	33200688	-1
RNY4P10	chr6	33199601	33199696	1
SLC39A7	chr6	33200445	33204439	1
HSD17B8	chr6	33204655	33206831	1
MIR219A1	chr6	33207835	33207944	1
RING1	chr6	33208500	33212722	1
ZNF70P1	chr6	33215705	33216328	1
HTATSF1P1	chr6	33237799	33239690	1
AL645940.1	chr6	33246075	33246856	-1
HCG25	chr6	33249534	33255167	1
VPS52	chr6	33250272	33272047	-1
RPS18	chr6	33272075	33276511	1
B3GALT4	chr6	33277123	33284832	1
WDR46	chr6	33279108	33289247	-1
MIR6873	chr6	33287227	33287289	-1
PFDN6	chr6	33289302	33298401	1
MIR6834	chr6	33290245	33290325	1
RGL2	chr6	33291654	33298942	-1
TAPBP	chr6	33299694	33314387	-1
ZBTB22	chr6	33314406	33317942	-1
DAXX	chr6	33318558	33323016	-1
SMIM40	chr6	33321386	33329286	-1
MYL8P	chr6	33338978	33339495	1
LYPLA2P1	chr6	33365548	33366243	-1
RPL35AP4	chr6	33389374	33389475	-1
KIFC1	chr6	33391823	33409896	1
RPL12P1	chr6	33400059	33400556	-1
PHF1	chr6	33410399	33416453	1
CUTA	chr6	33416442	33418317	-1
SYNGAP1	chr6	33419661	33453689	1
SYNGAP1-AS1	chr6	33437363	33454453	-1
MIR5004	chr6	33438331	33438437	1
ZBTB9	chr6	33453970	33457544	1
GGNBP1	chr6	33540046	33589026	1
RN7SL26P	chr6	33540694	33541000	1
Z93017.1	chr6	33562880	33563130	-1
BAK1	chr6	33572547	33580293	-1
LINC00336	chr6	33586106	33593338	-1
ITPR3	chr6	33620365	33696574	1
UQCC2	chr6	33694293	33711727	-1
MIR3934	chr6	33698128	33698234	1
IP6K3	chr6	33721662	33746905	-1
LEMD2	chr6	33771202	33789130	-1
MLN	chr6	33794673	33804003	-1
AL138889.3	chr6	33800142	33802960	1
LINC01016	chr6	33867506	33896914	-1
AL138889.2	chr6	33883170	33883411	1
AL138889.1	chr6	33891327	33927631	1
MIR7159	chr6	33899135	33899200	1
MIR1275	chr6	33999972	34000051	-1
GRM4	chr6	34018643	34155622	-1
KRT18P9	chr6	34189780	34191079	1
CYCSP55	chr6	34219439	34220066	1
HMGA1	chr6	34236873	34246231	1
MIR6835	chr6	34240673	34240736	1
SMIM29	chr6	34246381	34249108	-1
AL354740.1	chr6	34248535	34286768	1
RPL35P2	chr6	34263311	34263673	-1
NUDT3	chr6	34279679	34392669	-1
RPS10-NUDT3	chr6	34284887	34426071	-1
RPS10	chr6	34417454	34426069	-1
PACSIN1	chr6	34466061	34535229	1
SPDEF	chr6	34537802	34556333	-1
IFITM3P3	chr6	34576258	34576656	-1
ILRUN	chr6	34587288	34696859	-1
RPL7P25	chr6	34616538	34617258	1
RN7SL200P	chr6	34685355	34685642	-1
AL031577.1	chr6	34686602	34687106	1
AL451165.2	chr6	34696317	34697470	1
AL451165.1	chr6	34715613	34715940	1
AL139100.2	chr6	34744176	34744673	1
SNRPC	chr6	34757505	34773857	1
UHRF1BP1	chr6	34792015	34883138	1
AL139100.1	chr6	34821445	34821542	1
RNY3P15	chr6	34873831	34873927	1
TAF11	chr6	34877462	34888071	-1
ANKS1A	chr6	34889255	35091406	1
HSPE1P11	chr6	35023522	35023831	1
AL591002.1	chr6	35041116	35058015	-1
AL138721.1	chr6	35070871	35071049	-1
TCP11	chr6	35118071	35148610	-1
SCUBE3	chr6	35213956	35253079	1
Z97832.2	chr6	35220370	35224630	-1
ZNF76	chr6	35258909	35295985	1
Z97832.1	chr6	35279177	35279819	-1
DEF6	chr6	35297818	35321771	1
PPARD	chr6	35342558	35428191	1
AL022721.1	chr6	35443044	35449847	1
FANCE	chr6	35452338	35467102	1
RPL10A	chr6	35468401	35470785	1
MIR7111	chr6	35470508	35470579	1
TEAD3	chr6	35473597	35497079	-1
TULP1	chr6	35497874	35512896	-1
AL033519.4	chr6	35539838	35546573	1
AL033519.3	chr6	35555873	35556264	1
FKBP5	chr6	35573585	35728583	-1
AL033519.2	chr6	35607628	35607934	1
AL033519.5	chr6	35650997	35652856	1
AL033519.1	chr6	35651818	35651945	1
MIR5690	chr6	35664717	35664789	-1
AL157823.2	chr6	35733867	35736947	-1
ARMC12	chr6	35737032	35749079	1
AL157823.1	chr6	35765908	35766927	1
CLPSL2	chr6	35776594	35779552	1
CLPSL1	chr6	35781019	35793675	1
CLPS	chr6	35794982	35797344	-1
LHFPL5	chr6	35797206	35845397	1
SRPK1	chr6	35832966	35921342	-1
SLC26A8	chr6	35943516	36024868	-1
DPRXP2	chr6	35989515	35991374	-1
MAPK14	chr6	36027677	36111236	1
Z95152.1	chr6	36091991	36092646	-1
MAPK13	chr6	36127809	36144524	1
Z84485.1	chr6	36146698	36197205	-1
BRPF3	chr6	36196744	36232790	1
PNPLA1	chr6	36243203	36312229	1
BNIP5	chr6	36315761	36336888	-1
ETV7	chr6	36354091	36387800	-1
ETV7-AS1	chr6	36386831	36393462	1
PXT1	chr6	36390551	36442854	-1
KCTD20	chr6	36442767	36491143	1
RN7SL502P	chr6	36450912	36451201	-1
STK38	chr6	36493892	36547479	-1
RN7SL748P	chr6	36522191	36522501	1
SRSF3	chr6	36594353	36605600	1
MIR3925	chr6	36622436	36622512	-1
RNU1-88P	chr6	36639545	36639672	-1
AL121715.1	chr6	36672838	36672944	1
PANDAR	chr6	36673621	36675126	-1
LAP3P2	chr6	36673817	36675270	1
CDKN1A	chr6	36676460	36687337	1
DINOL	chr6	36677609	36678559	-1
RAB44	chr6	36697826	36733184	1
Z85996.1	chr6	36737050	36737986	1
CPNE5	chr6	36740775	36839444	-1
Z85996.2	chr6	36768485	36774651	1
Z85996.3	chr6	36841430	36844402	-1
PPIL1	chr6	36854827	36874803	-1
C6orf89	chr6	36871870	36928964	1
AL122034.1	chr6	36940071	36944675	-1
PI16	chr6	36948263	36964837	1
MTCH1	chr6	36968141	36986298	-1
FGD2	chr6	37005646	37029069	1
COX6A1P2	chr6	37044860	37045189	1
RPL12P2	chr6	37091314	37091806	1
PIM1	chr6	37170152	37175428	1
TMEM217	chr6	37212178	37258155	-1
AL353579.1	chr6	37212181	37257637	-1
TBC1D22B	chr6	37257772	37332970	1
AL096712.1	chr6	37295584	37295742	-1
AL096712.2	chr6	37301210	37305176	-1
RNF8	chr6	37353979	37394734	1
RN7SL273P	chr6	37361185	37361483	1
CMTR1	chr6	37433219	37482827	1
CCDC167	chr6	37482938	37499893	-1
LINC02520	chr6	37507348	37535616	1
AL353597.2	chr6	37543553	37547280	-1
AL353597.1	chr6	37545145	37550860	1
MIR4462	chr6	37555365	37555422	-1
AL353597.3	chr6	37567716	37571460	1
MDGA1	chr6	37630679	37699306	-1
AL121574.1	chr6	37815777	37819218	-1
ZFAND3	chr6	37819727	38154624	1
RN7SL285P	chr6	37832922	37833185	-1
RNVU1-33	chr6	37915573	37915742	1
AL589655.1	chr6	38002832	38003313	-1
BTBD9	chr6	38168451	38640148	-1
AL033518.1	chr6	38207274	38207345	1
BTBD9-AS1	chr6	38481692	38482531	1
AL079341.1	chr6	38565950	38566055	1
AL079341.2	chr6	38587323	38588529	1
GLO1	chr6	38675925	38703145	-1
AL391415.1	chr6	38714051	38715217	-1
DNAH8	chr6	38715311	39030792	1
RN7SL465P	chr6	38744086	38744386	1
AL035555.2	chr6	38762905	38764694	1
AL035555.1	chr6	38822307	38822404	-1
DNAH8-AS1	chr6	38923029	38953099	-1
AL034345.1	chr6	38928031	38928153	1
AL035690.1	chr6	39039603	39039985	-1
GLP1R	chr6	39048781	39091303	1
SAYSD1	chr6	39104063	39115186	-1
ANKRD18EP	chr6	39110321	39112952	1
KCNK5	chr6	39188971	39229475	-1
KCNK17	chr6	39299001	39314461	-1
KCNK16	chr6	39314698	39322968	-1
KIF6	chr6	39329990	39725408	-1
AL136087.1	chr6	39353747	39354172	1
E2F4P1	chr6	39553811	39554943	1
RNU1-54P	chr6	39620345	39620464	-1
DAAM2	chr6	39792298	39904877	1
AL592158.1	chr6	39818751	39823227	1
DAAM2-AS1	chr6	39881804	39900071	-1
MOCS1	chr6	39899578	39934551	-1
TUBBP9	chr6	39934595	40000527	1
FO393411.1	chr6	39958414	39958833	-1
AL139275.2	chr6	40271566	40276237	-1
TDRG1	chr6	40334775	40387590	1
LINC00951	chr6	40344344	40346151	-1
AL139275.1	chr6	40358744	40369474	-1
LRFN2	chr6	40391591	40587364	-1
RNU6-250P	chr6	40407853	40407955	1
AL359475.1	chr6	40501631	40502393	-1
AL033380.1	chr6	40505507	40523963	-1
AL583854.1	chr6	40713411	40715363	-1
UNC5CL	chr6	41026895	41039221	-1
OARD1	chr6	41033627	41097787	-1
TSPO2	chr6	41042467	41044337	1
APOBEC2	chr6	41053304	41064511	1
NFYA	chr6	41072945	41099976	1
AL031778.1	chr6	41080624	41101056	-1
ADCY10P1	chr6	41101022	41140835	1
TREML1	chr6	41149342	41154337	-1
TREM2	chr6	41158506	41163186	-1
TREML2	chr6	41189749	41201149	-1
TREML3P	chr6	41208713	41217947	-1
TREML4	chr6	41228339	41238882	1
RNA5SP207	chr6	41239520	41239626	-1
TREML5P	chr6	41247369	41249649	1
AL391903.2	chr6	41250851	41251097	1
AL391903.3	chr6	41252696	41252858	1
TREM1	chr6	41267926	41286682	-1
AL391903.1	chr6	41269875	41270239	-1
RNU6-643P	chr6	41302466	41302572	-1
AL672212.1	chr6	41308166	41308565	-1
NCR2	chr6	41335608	41350889	1
AL136967.1	chr6	41381392	41381832	-1
AL136967.2	chr6	41405819	41406561	1
FOXP4-AS1	chr6	41494853	41548621	-1
LINC01276	chr6	41499033	41519852	1
FOXP4	chr6	41546426	41602384	1
MIR4641	chr6	41598723	41598788	1
MDFI	chr6	41636882	41654246	1
NPM1P51	chr6	41666906	41667649	1
TFEB	chr6	41683978	41736259	-1
AL035588.1	chr6	41720396	41734032	1
PGC	chr6	41736711	41754109	-1
AL365205.4	chr6	41764292	41764460	-1
FRS3	chr6	41770176	41786542	-1
AL365205.1	chr6	41780349	41790141	1
PRICKLE4	chr6	41780782	41787452	1
TOMM6	chr6	41787662	41789898	1
USP49	chr6	41789896	41895361	-1
AL365205.3	chr6	41791410	41791477	1
AL365205.2	chr6	41832854	41832993	1
AL160163.2	chr6	41868622	41869731	1
MED20	chr6	41905354	41921139	-1
AL160163.1	chr6	41917416	41917526	-1
BYSL	chr6	41921499	41933046	1
CCND3	chr6	41934934	42050357	-1
RNU6-761P	chr6	42018408	42018514	-1
AL513008.1	chr6	42030053	42031382	1
TAF8	chr6	42050513	42087461	1
AL512274.1	chr6	42092233	42094259	-1
C6orf132	chr6	42101119	42142620	-1
AL096814.1	chr6	42155406	42163439	1
GUCA1A	chr6	42155406	42180049	1
GUCA1B	chr6	42183284	42194956	-1
MRPS10	chr6	42206807	42217861	-1
TRERF1	chr6	42224931	42452051	-1
AL591473.1	chr6	42499710	42500022	1
UBR2	chr6	42564062	42693504	1
RNU6-890P	chr6	42664162	42664268	1
PRPH2	chr6	42696598	42722597	-1
ATP6V0CP3	chr6	42727234	42727700	1
TBCC	chr6	42744498	42746103	-1
BICRAL	chr6	42746958	42868560	1
RPL7L1	chr6	42879616	42889925	1
C6orf226	chr6	42890265	42890821	-1
AL035587.3	chr6	42893761	42903072	-1
PTCRA	chr6	42915989	42925838	1
AL035587.2	chr6	42928287	42929457	-1
CNPY3	chr6	42929192	42939294	1
AL035587.1	chr6	42940364	42948360	1
RPL24P4	chr6	42956345	42956765	-1
GNMT	chr6	42960754	42963880	1
PEX6	chr6	42963865	42979181	-1
PPP2R5D	chr6	42984553	43012342	1
MEA1	chr6	43011143	43016868	-1
KLHDC3	chr6	43014103	43021298	1
RRP36	chr6	43021623	43034156	1
AL136304.1	chr6	43033897	43034405	-1
RN7SL403P	chr6	43036196	43036500	-1
CUL7	chr6	43037617	43053945	-1
KLC4	chr6	43040777	43075095	1
AL355385.2	chr6	43051066	43058185	-1
MRPL2	chr6	43054029	43059438	-1
AL355385.1	chr6	43074331	43074739	-1
PTK7	chr6	43076307	43161719	1
SRF	chr6	43171269	43181506	1
CUL9	chr6	43182184	43224587	1
AL133375.1	chr6	43213801	43223860	-1
DNPH1	chr6	43225629	43229481	-1
TTBK1	chr6	43243481	43288258	1
SLC22A7	chr6	43295694	43305538	1
CRIP3	chr6	43299710	43308797	-1
ZNF318	chr6	43307134	43369647	-1
RPL12P47	chr6	43310231	43310357	1
AL583834.1	chr6	43328134	43328476	1
RPS2P28	chr6	43363479	43364219	1
AL590383.1	chr6	43364220	43364294	1
AL359813.1	chr6	43370026	43425283	1
AL359813.2	chr6	43403815	43408341	-1
ABCC10	chr6	43427366	43450427	1
MIR6780B	chr6	43434542	43434620	1
DLK2	chr6	43450352	43456632	-1
RNU6-1113P	chr6	43474186	43474292	1
TJAP1	chr6	43477523	43506556	1
LRRC73	chr6	43506969	43510686	-1
POLR1C	chr6	43509702	43562419	1
YIPF3	chr6	43511832	43516985	-1
AL355802.3	chr6	43519180	43519724	-1
XPO5	chr6	43522334	43576038	-1
AL355802.1	chr6	43538822	43539703	-1
AL355802.2	chr6	43544144	43544270	1
POLH	chr6	43576185	43620523	1
POLH-AS1	chr6	43588230	43591362	-1
GTPBP2	chr6	43605316	43629264	-1
MAD2L1BP	chr6	43629540	43640952	1
RSPH9	chr6	43645036	43672600	1
MRPS18A	chr6	43671303	43687791	-1
AL136131.1	chr6	43705949	43706751	-1
AL136131.2	chr6	43722786	43737834	-1
VEGFA	chr6	43770184	43786487	1
AL136131.3	chr6	43770429	43770616	-1
AL157371.2	chr6	43803193	43842625	1
LINC02537	chr6	43844878	43852317	-1
AL157371.1	chr6	43851757	43852333	-1
AL109615.3	chr6	43995723	44074652	-1
C6orf223	chr6	44000580	44007612	1
AL109615.2	chr6	44058792	44089288	1
AL109615.1	chr6	44089242	44089696	-1
AL109615.4	chr6	44090787	44095585	-1
MRPL14	chr6	44113451	44127452	-1
TMEM63B	chr6	44126914	44155519	1
CAPN11	chr6	44158811	44184401	1
RN7SL811P	chr6	44209766	44210063	1
MYMX	chr6	44216926	44218234	1
SLC29A1	chr6	44219553	44234142	1
HSP90AB1	chr6	44246166	44253888	1
SLC35B2	chr6	44254096	44257890	-1
MIR4647	chr6	44254206	44254285	-1
NFKBIE	chr6	44258166	44265788	-1
TMEM151B	chr6	44270450	44307506	1
AL353588.1	chr6	44273194	44378957	1
TCTE1	chr6	44278734	44297698	-1
AARS2	chr6	44298731	44313347	-1
SPATS1	chr6	44342650	44380179	1
CDC5L	chr6	44387706	44450425	1
MIR4642	chr6	44435641	44435722	1
AL136140.1	chr6	44513262	44527448	1
AL136140.2	chr6	44551577	44553281	1
AL133334.1	chr6	44727921	44830188	1
SUPT3H	chr6	44809317	45377953	-1
NUDT19P4	chr6	44898711	44899295	1
AL138880.2	chr6	45097496	45097976	1
RBM22P4	chr6	45098021	45099260	1
AL138880.1	chr6	45158870	45159511	1
MIR586	chr6	45197674	45197770	-1
RUNX2	chr6	45328157	45664349	1
AL096865.1	chr6	45421079	45422005	-1
RUNX2-AS1	chr6	45573346	45576770	-1
CLIC5	chr6	45880827	46080348	-1
RNU6-754P	chr6	46018745	46018851	1
AL035701.1	chr6	46096004	46129857	-1
ENPP4	chr6	46129989	46146688	1
ENPP5	chr6	46159185	46170980	-1
ACTG1P9	chr6	46204729	46207386	1
RCAN2	chr6	46220736	46491972	-1
AL359633.1	chr6	46438310	46438619	1
AL035670.1	chr6	46492052	46606162	1
CYP39A1	chr6	46549580	46652830	-1
SLC25A27	chr6	46652915	46678190	1
AL591242.1	chr6	46670444	46688165	-1
TDRD6	chr6	46687875	46704319	1
PLA2G7	chr6	46704201	46735693	-1
ANKRD66	chr6	46746917	46759506	1
AL161618.1	chr6	46758296	46761158	-1
MEP1A	chr6	46793389	46839782	1
ADGRF5	chr6	46852522	46954943	-1
ADGRF5-AS1	chr6	46903471	46909078	1
ADGRF1	chr6	46997708	47042350	-1
TNFRSF21	chr6	47231532	47309905	-1
B3GNTL1P2	chr6	47368943	47369230	1
AL451166.1	chr6	47374561	47397398	-1
AL355353.2	chr6	47477243	47477572	-1
CD2AP	chr6	47477789	47627263	1
AL355353.1	chr6	47489067	47489170	1
AL358178.1	chr6	47562622	47563018	1
ADGRF2	chr6	47656436	47697797	1
ADGRF4	chr6	47685864	47722021	1
RN7SKP116	chr6	47715283	47715601	1
AL356421.2	chr6	47729827	47740741	-1
AL356421.1	chr6	47752828	47753240	-1
OPN5	chr6	47781982	47832780	1
RNU1-105P	chr6	47823390	47823550	1
PTCHD4	chr6	47878028	48068689	-1
AL353138.1	chr6	48069213	48111078	-1
HNRNPA3P4	chr6	48149203	48150005	-1
RBMXP1	chr6	48213604	48214794	-1
FO393412.1	chr6	48701491	48701872	-1
AL391538.1	chr6	48754649	48795513	-1
AL022099.1	chr6	48952070	48952781	-1
AL589994.1	chr6	49077712	49078051	-1
AL589994.2	chr6	49115537	49116115	1
FO393413.1	chr6	49273600	49273794	1
RNU7-65P	chr6	49344800	49344861	-1
EEF1A1P42	chr6	49358185	49360420	-1
MMUT	chr6	49430360	49463253	-1
CENPQ	chr6	49463370	49493107	1
GLYATL3	chr6	49499923	49528078	1
C6orf141	chr6	49550646	49561907	1
CYP2AC1P	chr6	49565924	49580166	-1
RHAG	chr6	49605175	49636839	-1
CRISP2	chr6	49692358	49713590	-1
AL121974.1	chr6	49714325	49820503	1
AL121950.1	chr6	49721931	49724007	1
CRISP3	chr6	49727384	49744437	-1
PGK2	chr6	49785660	49787285	-1
AL359458.1	chr6	49823712	49824782	-1
CRISP1	chr6	49834257	49877096	-1
DEFB133	chr6	49946021	49950265	-1
DEFB114	chr6	49960249	49964164	-1
DEFB113	chr6	49968677	49969625	-1
DEFB110	chr6	50009138	50021994	-1
DEFB112	chr6	50042144	50049874	-1
AL138826.1	chr6	50093389	50181007	1
AL132799.1	chr6	50411844	50415875	1
AL360175.1	chr6	50514035	50521104	1
AL135908.1	chr6	50587607	50637205	-1
TFAP2D	chr6	50713526	50773033	1
TFAP2B	chr6	50818723	50847619	1
RPS17P5	chr6	50857255	50857662	-1
AL049693.1	chr6	50897615	50898225	-1
FTH1P5	chr6	50912712	50913256	-1
