geneid	chr	s1	s2	strand
PHYKPL	chr5	177635498	177659792	-1
COL23A1	chr5	177664619	178017556	-1
RP11-1259L22.2	chr5	177771844	177772317	1
RP11-1259L22.1	chr5	177777868	177779251	1
RN7SL646P	chr5	177804925	177805219	1
CTB-26E19.1	chr5	177865682	177870095	-1
CLK4	chr5	178029665	178057616	-1
RN7SKP70	chr5	178046729	178046999	-1
ZNF354A	chr5	178138593	178157703	-1
AACSP1	chr5	178191862	178245436	-1
RP11-21I4.2	chr5	178267098	178268135	1
ZNF354B	chr5	178286954	178315123	1
RNU1-39P	chr5	178311716	178311880	1
ZFP2	chr5	178322895	178360213	1
RP11-281O15.2	chr5	178336711	178337610	-1
PIGFP1	chr5	178349065	178349717	1
RP11-281O15.8	chr5	178365678	178366224	-1
ZNF454	chr5	178368192	178393434	1
RP11-281O15.4	chr5	178396391	178417117	1
GRM6	chr5	178405328	178423207	-1
RP11-281O15.5	chr5	178424970	178425816	-1
ZNF879	chr5	178450753	178462065	1
ZNF354C	chr5	178487416	178510538	1
RP11-281O15.7	chr5	178509681	178510195	-1
ADAMTS2	chr5	178537852	178772431	-1
RP11-443C10.2	chr5	178804506	178805866	1
RP11-443C10.1	chr5	178804532	178805762	-1
RP11-443C10.3	chr5	178812820	178812993	-1
RP11-798K23.1	chr5	178882416	178883096	1
RN7SL71P	chr5	178893834	178894126	-1
RP11-798K23.4	chr5	178930323	178942580	-1
RP11-798K23.3	chr5	178949458	178952075	1
RP11-798K23.5	chr5	178954225	178954514	-1
RUFY1	chr5	178977559	179037027	1
PRDX2P3	chr5	178999157	178999742	1
RP11-1379J22.2	chr5	179022905	179030742	-1
HNRNPH1	chr5	179041179	179061785	-1
C5orf60	chr5	179068545	179072047	-1
AC136604.1	chr5	179078298	179079445	1
RP11-1379J22.5	chr5	179084763	179091433	1
CBY3	chr5	179105584	179107975	-1
CANX	chr5	179105629	179157926	1
HMGB3P22	chr5	179106033	179121782	1
MAML1	chr5	179159851	179223512	1
LTC4S	chr5	179220981	179223648	1
MGAT4B	chr5	179224597	179233952	-1
MIR1229	chr5	179225278	179225346	-1
SQSTM1	chr5	179233388	179265078	1
C5orf45	chr5	179261436	179289173	-1
RN7SKP150	chr5	179272832	179273152	1
CTC-241N9.1	chr5	179286013	179288283	1
TBC1D9B	chr5	179289066	179334859	-1
RNF130	chr5	179338651	179499118	-1
RPS15AP18	chr5	179360805	179361196	-1
CTC-563A5.4	chr5	179366457	179367132	-1
CTC-563A5.2	chr5	179390615	179391419	1
MIR340	chr5	179442303	179442397	-1
RP11-39H3.1	chr5	179512717	179514038	-1
RASGEF1C	chr5	179527795	179636153	-1
RP11-252I14.1	chr5	179653378	179654000	-1
MAPK9	chr5	179660143	179719099	-1
RP11-252I14.2	chr5	179684680	179685366	1
CTB-129O4.1	chr5	179720245	179722253	1
GFPT2	chr5	179727690	179780387	-1
CTC-573N18.1	chr5	179868559	179870238	1
RNU6-525P	chr5	179871509	179871612	1
CNOT6	chr5	179921412	180005405	1
RP11-451H23.1	chr5	179961184	179961642	-1
AC122714.1	chr5	180009445	180009530	1
SCGB3A1	chr5	180017103	180018540	-1
FLT4	chr5	180028506	180076624	-1
RP11-451H23.2	chr5	180098892	180099598	-1
RP11-451H23.3	chr5	180111766	180113546	1
OR2AI1P	chr5	180119832	180120763	-1
RNU1-17P	chr5	180156586	180156737	1
OR2Y1	chr5	180166042	180167099	-1
CTC-205M6.5	chr5	180211782	180214869	-1
MGAT1	chr5	180217541	180242652	-1
LINC00847	chr5	180257957	180262726	1
ZFP62	chr5	180274611	180288286	-1
BTNL8	chr5	180326077	180377906	1
RPS29P12	chr5	180372756	180372907	1
CTD-2593A12.3	chr5	180394189	180397762	-1
CTD-2593A12.2	chr5	180394848	180395567	1
CTD-2593A12.4	chr5	180409243	180409611	1
BTNL3	chr5	180415845	180433727	1
RNU6-1036P	chr5	180434281	180434384	1
BTNL9	chr5	180467225	180488523	1
CTB-14A14.1	chr5	180492086	180492677	1
FOXO1B	chr5	180526140	180527666	-1
CTB-14A14.2	chr5	180541106	180542674	1
OR2V1	chr5	180551357	180552304	-1
OR2V2	chr5	180581943	180582890	1
CTC-338M12.2	chr5	180618046	180618852	-1
CTC-338M12.5	chr5	180618924	180621429	1
TRIM7	chr5	180620924	180632293	-1
CTC-338M12.6	chr5	180622496	180630103	1
CTC-338M12.1	chr5	180632361	180633120	-1
TRIM41	chr5	180649499	180662809	1
MIR4638	chr5	180649566	180649633	-1
CTC-338M12.7	chr5	180651646	180657685	-1
GNB2L1	chr5	180663909	180675096	-1
SNORD96A	chr5	180668814	180668892	-1
SNORD95	chr5	180670312	180670379	-1
CTC-338M12.4	chr5	180673523	180699168	1
TRIM52	chr5	180681417	180688119	-1
AC008443.1	chr5	180682720	180684578	1
TRIM52-AS1	chr5	180688213	180699308	1
CTC-338M12.9	chr5	180708376	180710653	1
RNU6-705P	chr5	180728968	180729071	1
AC138035.2	chr5	180733503	180755068	1
AC138035.1	chr5	180756242	180769214	1
OR4F3	chr5	180794269	180795263	1
WBP1LP4	chr5	180805696	180806039	-1
AC138031.2	chr5	180878878	180878968	-1
AC138031.1	chr5	180898964	180899431	1
RP1-24O22.5	chr6	95124	95454	1
OR4F1P	chr6	105919	106856	-1
LINC00266-3	chr6	131910	144885	-1
CICP18	chr6	142272	145083	-1
RP3-416J7.1	chr6	167607	170631	-1
RP3-416J7.4	chr6	181466	205484	-1
RP3-416J7.5	chr6	203313	206392	1
DUSP22	chr6	291630	351355	1
IRF4	chr6	391739	411447	1
EXOC2	chr6	485133	693117	-1
RP1-20B11.2	chr6	524171	525581	1
HUS1B	chr6	655939	656963	-1
RP11-532F6.2	chr6	669081	670307	-1
RP11-532F6.3	chr6	708592	711405	-1
RP11-532F6.4	chr6	711533	750729	1
RP11-532F6.5	chr6	761675	780648	1
RP11-284J1.1	chr6	774747	780214	-1
RP5-1077H22.2	chr6	905462	909594	-1
RP5-1077H22.1	chr6	958563	962511	-1
RP5-856G1.1	chr6	1026729	1027460	-1
AL033381.1	chr6	1080164	1105181	1
FOXQ1	chr6	1312675	1314992	1
RP4-668J24.2	chr6	1384025	1385301	-1
FOXF2	chr6	1390069	1395832	1
RN7SL352P	chr6	1507557	1507851	1
RP11-157J24.1	chr6	1513933	1515524	-1
RP11-157J24.2	chr6	1528599	1529146	-1
FOXC1	chr6	1610681	1614127	1
GMDS	chr6	1624041	2245926	-1
GMDS-AS1	chr6	2245982	2482256	1
HMGN2P28	chr6	2341684	2341950	1
AL031768.1	chr6	2409770	2409869	-1
RP1-136B1.1	chr6	2437783	2438483	1
C6orf195	chr6	2622147	2634837	-1
RP11-145H9.3	chr6	2637170	2640235	1
MYLK4	chr6	2663863	2751200	-1
WRNIP1	chr6	2765648	2787186	1
SERPINB1	chr6	2832566	2842240	-1
MIR4645	chr6	2854265	2854341	-1
RP11-420G6.4	chr6	2854896	2881641	-1
SERPINB9	chr6	2887500	2903514	-1
RP1-90J20.10	chr6	2910847	2912347	-1
RP1-90J20.2	chr6	2917128	2917967	1
SERPINB6	chr6	2948393	2972090	-1
LINC01011	chr6	2988201	2991407	1
NQO2	chr6	2988221	3019996	1
RP1-90J20.8	chr6	2989960	2999368	-1
RP1-90J20.12	chr6	3020388	3022984	1
HTATSF1P2	chr6	3023376	3024006	-1
RP1-90J20.11	chr6	3025025	3027659	1
FAM136BP	chr6	3045618	3046034	1
SERPINB8P1	chr6	3049069	3049445	1
RP1-40E16.2	chr6	3056124	3056995	1
RIPK1	chr6	3064225	3115421	1
RP1-40E16.12	chr6	3068279	3069128	-1
RNA5SP201	chr6	3088920	3089043	-1
BPHL	chr6	3118608	3153812	1
RP1-40E16.11	chr6	3138628	3153296	-1
TUBB2A	chr6	3153903	3157760	-1
TUBB2BP1	chr6	3177278	3179998	-1
RP1-40E16.9	chr6	3182978	3195990	-1
TUBB2B	chr6	3224495	3231964	-1
PSMG4	chr6	3231637	3303607	1
SLC22A23	chr6	3269196	3457256	-1
RP11-506K6.4	chr6	3311896	3313884	1
RP1-223B1.1	chr6	3594481	3624981	-1
RP1-72E17.2	chr6	3694157	3694309	-1
PXDC1	chr6	3722848	3752260	-1
RP11-420L9.5	chr6	3751345	3754105	1
RP11-420L9.2	chr6	3754333	3755074	1
RP11-420L9.4	chr6	3832167	3855971	1
FAM50B	chr6	3849620	3851551	1
RP1-140K8.1	chr6	3893360	3894524	1
RP1-140K8.5	chr6	3905144	3912213	-1
RP1-140K8.2	chr6	3914156	3914526	-1
RP1-140K8.3	chr6	3922081	3922380	1
TDGF1P4	chr6	3941516	3942035	1
RP3-406P24.1	chr6	3978296	3979333	1
C6ORF50	chr6	3982909	3984372	1
RP3-406P24.4	chr6	4018947	4019436	1
RP3-406P24.3	chr6	4019077	4021449	-1
PRPF4B	chr6	4021501	4065217	1
FAM217A	chr6	4049668	4087578	-1
C6orf201	chr6	4079440	4131185	1
ECI2	chr6	4115923	4135831	-1
RP3-400B16.4	chr6	4135657	4146287	1
RP3-400B16.1	chr6	4136306	4157619	1
RP3-400B16.3	chr6	4186858	4188343	-1
RP3-400B16.2	chr6	4189350	4190040	1
RP3-527G5.1	chr6	4345977	4347271	-1
RNA5SP202	chr6	4428197	4428315	1
RP11-274H24.1	chr6	4492041	4496003	1
RP1-21P18.1	chr6	4529956	4530242	1
RP4-529N6.2	chr6	4599521	4602654	-1
RP4-529N6.1	chr6	4610890	4611538	1
PSMC1P11	chr6	4702697	4704013	1
CDYL	chr6	4706393	4955785	1
RP3-430A16.1	chr6	4774760	4775642	-1
RP11-428J1.2	chr6	4979306	4979728	1
RPP40	chr6	4994966	5004297	-1
RP11-428J1.5	chr6	5030206	5043683	1
RP11-428J1.4	chr6	5031990	5054657	-1
RMRPP2	chr6	5045818	5046335	-1
RP11-530A18.1	chr6	5066029	5067216	-1
PPP1R3G	chr6	5085720	5087455	1
LYRM4	chr6	5102827	5261172	-1
MIR3691	chr6	5148467	5148556	-1
AL162381.1	chr6	5224961	5225030	-1
FARS2	chr6	5261277	5771813	1
RP3-520B18.1	chr6	5291263	5291621	-1
RP1-232P20.1	chr6	5451916	5458308	-1
HNRNPA1P37	chr6	5609460	5610428	-1
RP1-256G22.2	chr6	5665218	5695505	-1
RP1-182O16.1	chr6	5788579	5788932	-1
RP1-182O16.2	chr6	5817654	5818599	-1
RP3-380B8.4	chr6	5851739	5870453	1
RN7SL221P	chr6	5918793	5919077	-1
PKMP5	chr6	5972645	5974245	1
NRN1	chr6	5998232	6007200	-1
AL157775.1	chr6	6046676	6046777	1
F13A1	chr6	6144318	6321246	-1
MIR5683	chr6	6169567	6169642	1
LY86-AS1	chr6	6346698	6623004	-1
SNAPC5P1	chr6	6347314	6347614	-1
CNN3P1	chr6	6534930	6535864	1
LY86	chr6	6588341	6655216	1
RP1-80N2.3	chr6	6680542	6683866	-1
RP1-80N2.2	chr6	6692977	6711235	-1
RP3-470L22.1	chr6	6758509	6759524	-1
BTF3P7	chr6	6795148	6795635	-1
RP3-429O6.1	chr6	6901255	6918948	-1
RN7SL554P	chr6	6938835	6939130	-1
RP11-556O15.1	chr6	6993424	6995787	1
RREB1	chr6	7107830	7252213	1
RP11-405O10.2	chr6	7183316	7185520	1
SSR1	chr6	7268539	7347679	-1
RP11-69L16.4	chr6	7276264	7299105	1
CAGE1	chr6	7326889	7389976	-1
RP11-69L16.3	chr6	7331519	7331909	-1
RP11-69L16.5	chr6	7339072	7339801	-1
RP11-69L16.6	chr6	7341087	7342289	-1
RIOK1	chr6	7389729	7418270	1
HNRNPLP1	chr6	7481327	7482827	-1
RP11-288G3.3	chr6	7506436	7506782	1
RP11-288G3.4	chr6	7516833	7518073	-1
RP3-512B11.3	chr6	7540684	7541571	-1
DSP	chr6	7541808	7586950	1
SNRNP48	chr6	7590432	7612200	1
RP3-336K20__B.2	chr6	7620655	7621111	1
BMP6	chr6	7727030	7881655	1
TXNDC5	chr6	7881483	8026646	-1
BLOC1S5-TXNDC5	chr6	7881755	8064597	-1
RP1-303A1.1	chr6	7938663	7939555	-1
PIP5K1P1	chr6	7986730	7988425	1
BLOC1S5	chr6	8013800	8064647	-1
EEF1E1-BLOC1S5	chr6	8015959	8102763	-1
EEF1E1	chr6	8073593	8102811	-1
RP11-203H2.1	chr6	8329888	8342688	1
RP11-203H2.2	chr6	8342170	8343254	-1
SLC35B3	chr6	8413301	8435794	-1
HULC	chr6	8652370	8654079	1
RP11-314C16.1	chr6	8784411	8785678	1
RP11-354I10.1	chr6	9124454	9162010	-1
OFCC1	chr6	9596343	10211841	-1
RP3-486D24.1	chr6	10118685	10119486	1
RP11-339A7.1	chr6	10214114	10214595	-1
RNU6ATAC21P	chr6	10222269	10222394	1
RP1-290I10.2	chr6	10365826	10366815	-1
TFAP2A	chr6	10393419	10419892	-1
TFAP2A-AS1	chr6	10409573	10416679	1
RP1-290I10.3	chr6	10423373	10426409	-1
LINC00518	chr6	10429488	10435107	-1
RP1-290I10.7	chr6	10434549	10457014	1
MIR5689	chr6	10439950	10440027	1
MRPL48P1	chr6	10460139	10460774	-1
RP1-290I10.5	chr6	10474733	10478735	-1
GCNT2	chr6	10492456	10629601	1
RP11-360O19.4	chr6	10511269	10514779	-1
RP11-360O19.1	chr6	10514515	10515206	1
RP11-360O19.5	chr6	10574982	10575460	-1
GCNT6	chr6	10633993	10647501	1
C6orf52	chr6	10671651	10695030	-1
PAK1IP1	chr6	10694928	10710015	1
TMEM14C	chr6	10723148	10731362	1
RP11-421M1.8	chr6	10743557	10747896	-1
TMEM14B	chr6	10747992	10852986	1
SYCP2L	chr6	10748027	10979553	1
RP11-637O19.3	chr6	10748027	10930656	1
RNA5SP203	chr6	10753024	10753159	-1
MAK	chr6	10762956	10838764	-1
GCM2	chr6	10873456	10882174	-1
RP11-637O19.2	chr6	10882013	10884582	1
ELOVL2	chr6	10980992	11044547	-1
ELOVL2-AS1	chr6	11043757	11078459	1
SMIM13	chr6	11094266	11138964	1
ERVFRD-1	chr6	11102722	11111965	-1
RP4-761I2.5	chr6	11155162	11155383	-1
RP3-510L9.1	chr6	11173685	11259332	1
NEDD9	chr6	11183531	11382581	-1
RP11-716O23.1	chr6	11417583	11481472	1
RP11-716O23.2	chr6	11487459	11515943	1
RNU1-64P	chr6	11503742	11503904	-1
PRKRIRP5	chr6	11514425	11516699	1
TMEM170B	chr6	11537938	11583757	1
RP11-679B17.2	chr6	11607785	11608214	1
ADTRP	chr6	11712287	11807279	-1
RP3-413H6.2	chr6	11810835	11811481	1
RP3-420J14.1	chr6	11861859	11863203	-1
RP11-456H18.1	chr6	11990576	11992245	-1
RP11-456H18.2	chr6	12007903	12009089	1
HIVEP1	chr6	12008995	12165232	1
EDN1	chr6	12290596	12297427	1
SUMO2P12	chr6	12319685	12319824	1
RN7SKP293	chr6	12406718	12407013	-1
RPL15P3	chr6	12514342	12515006	1
RP11-125M16.1	chr6	12583147	12585636	-1
PHACTR1	chr6	12717893	13288645	1
AL354680.1	chr6	12753907	12754003	1
RNU1-11P	chr6	13214288	13214451	1
RP1-257A7.4	chr6	13265093	13295818	-1
TBC1D7	chr6	13266774	13328815	-1
RP1-257A7.5	chr6	13290250	13290722	-1
GFOD1	chr6	13358062	13487894	-1
AL583828.1	chr6	13469513	13486415	-1
GFOD1-AS1	chr6	13486526	13487084	1
RPS4XP7	chr6	13521498	13522277	1
RN7SKP204	chr6	13547936	13548245	1
SIRT5	chr6	13574816	13614790	1
RP1-223E5.4	chr6	13614343	13615387	-1
NOL7	chr6	13615559	13632971	1
AL441883.1	chr6	13615728	13621126	-1
RANBP9	chr6	13621730	13711796	-1
RNU7-91P	chr6	13680312	13680373	1
MCUR1	chr6	13786789	13814800	-1
AL023583.1	chr6	13817713	13817966	1
RP3-500L14.2	chr6	13825663	13826805	1
RNF182	chr6	13924677	13980533	1
MRPL35P1	chr6	13949326	13949897	1
RP3-380E11.2	chr6	14005151	14007132	1
CD83	chr6	14117872	14137149	1
RNU7-133P	chr6	14156693	14156754	1
RP11-359N11.1	chr6	14230006	14231801	-1
LINC01108	chr6	14280358	14285376	-1
RP3-448I9.2	chr6	14391462	14393519	-1
RP3-448I9.1	chr6	14394557	14404520	1
RP11-330A16.1	chr6	14597745	14599921	-1
RNU6-793P	chr6	14646766	14646869	1
RP11-146I2.1	chr6	14977019	15090234	-1
RP1-190J20.2	chr6	15103177	15104361	-1
RN7SL332P	chr6	15113199	15113450	1
AL050335.1	chr6	15149930	15150030	-1
RP11-560J1.2	chr6	15244154	15245231	-1
JARID2	chr6	15246527	15522252	1
JARID2-AS1	chr6	15248046	15248865	-1
RNU6-522P	chr6	15315151	15315257	1
RNU6-645P	chr6	15324598	15324703	-1
DTNBP1	chr6	15523032	15663289	-1
ARPC3P5	chr6	15935013	15935546	1
RP11-401E14.2	chr6	15995175	16000028	1
RP1-13D10.5	chr6	16107853	16108824	1
MYLIP	chr6	16129356	16148479	1
MIR4639	chr6	16141787	16141855	1
RP1-13D10.2	chr6	16161157	16161642	1
RP1-13D10.3	chr6	16163608	16163993	-1
MRPL42P2	chr6	16171837	16172262	1
RNU6-1114P	chr6	16205245	16205351	1
GMPR	chr6	16238811	16295780	1
ATXN1	chr6	16299343	16761722	-1
AL034375.1	chr6	16428675	16428754	-1
RP1-151F17.1	chr6	16761369	16762883	1
RP1-151F17.2	chr6	16764577	16767114	1
STMND1	chr6	17102489	17131603	1
RBM24	chr6	17281577	17294106	1
RP1-273P12.1	chr6	17381598	17382351	1
CAP2	chr6	17393447	17558023	1
RPL7P26	chr6	17531130	17531883	-1
SUMO2P13	chr6	17582265	17582536	1
FAM8A1	chr6	17600586	17611950	1
NUP153	chr6	17615269	17706656	-1
RNU6-190P	chr6	17619764	17619865	1
RP11-500C11.3	chr6	17706488	17707575	1
RNA5SP204	chr6	17722017	17722134	-1
KIF13A	chr6	17759414	17987854	-1
AL023807.1	chr6	17894075	17894300	1
RP3-525L6.2	chr6	17953803	17954161	1
NHLRC1	chr6	18120718	18122851	-1
TPMT	chr6	18128542	18155305	-1
KDM1B	chr6	18155560	18224084	1
DEK	chr6	18224099	18265054	-1
RNU6-263P	chr6	18307204	18307310	-1
RP11-528A10.2	chr6	18363648	18365654	-1
RP11-528A10.1	chr6	18366967	18368875	-1
RNF144B	chr6	18368779	18469105	1
MIR548A1	chr6	18572015	18572111	1
RP11-254A17.1	chr6	19143926	19144391	1
RP11-686D16.1	chr6	19290550	19321252	-1
RPL5P20	chr6	19348412	19349307	1
RNA5SP205	chr6	19438514	19438649	1
RP1-167F1.2	chr6	19535175	19839311	-1
KRT18P38	chr6	19612986	19614267	1
UQCRFS1P3	chr6	19638271	19639039	-1
RNU6-801P	chr6	19642656	19642760	-1
RP3-471C18.2	chr6	19690056	19753344	-1
RP3-471C18.1	chr6	19730658	19734798	-1
RP4-625H18.2	chr6	19802395	19804983	-1
ID4	chr6	19837617	19840915	1
RP1-130G2.1	chr6	20042686	20043171	-1
MBOAT1	chr6	20100935	20212670	-1
RP11-239H6.2	chr6	20212318	20317970	1
E2F3	chr6	20402398	20493941	1
RN7SL128P	chr6	20421812	20422118	-1
AL136303.1	chr6	20422549	20422632	1
E2F3-IT1	chr6	20438052	20440409	1
RNU6-141P	chr6	20452600	20452704	-1
CDKAL1	chr6	20534688	21232635	1
RP3-348I23.3	chr6	20722559	20723886	-1
RP3-348I23.2	chr6	20756334	20800925	-1
RNU6-150P	chr6	20993705	20993799	-1
RP1-135L22.1	chr6	21354642	21355527	-1
RP11-204E9.1	chr6	21522707	21524003	-1
SOX4	chr6	21593972	21598847	1
RP3-322L4.2	chr6	21602359	21602614	1
CASC15	chr6	21665003	22214734	1
RN7SKP240	chr6	22085773	22086147	1
CASC14	chr6	22135186	22147422	-1
RP11-524C21.1	chr6	22213535	22214466	-1
RP11-524C21.2	chr6	22221010	22222624	1
RP3-404K8.2	chr6	22260653	22318027	1
PRL	chr6	22287480	22297730	-1
HDGFL1	chr6	22569678	22571892	1
RP1-309H15.2	chr6	22589366	22594062	-1
RP1-209A6.1	chr6	22744624	23032009	-1
RP11-108N13.1	chr6	23102908	23103774	1
RNU6-1060P	chr6	23125209	23125315	-1
RP11-439H9.1	chr6	23337939	23346788	1
RP4-810F7.1	chr6	23649724	23650002	1
SPTLC1P2	chr6	23856926	23857046	-1
RP1-59B16.1	chr6	23972107	23973169	1
HNRNPA1P58	chr6	24002052	24002658	1
NRSN1	chr6	24126350	24155128	1
DCDC2	chr6	24171984	24358280	-1
KAAG1	chr6	24357131	24358512	1
RNU6-391P	chr6	24365879	24365982	1
MRS2	chr6	24403153	24425810	1
GPLD1	chr6	24424793	24495433	-1
ALDH5A1	chr6	24495080	24537435	1
KIAA0319	chr6	24544332	24646383	-1
KRT8P43	chr6	24598240	24600018	1
TDP2	chr6	24650205	24667261	-1
ACOT13	chr6	24667263	24705293	1
RP1-30M3.5	chr6	24701135	24702021	-1
C6orf62	chr6	24705089	24721064	-1
RP1-30M3.6	chr6	24706975	24707379	1
RP3-369A17.4	chr6	24742530	24752149	1
RP3-369A17.2	chr6	24750899	24751853	-1
GMNN	chr6	24775159	24786327	1
C6orf229	chr6	24797549	24799117	-1
FAM65B	chr6	24797601	25042238	-1
AL512428.1	chr6	24840195	24840293	-1
RP1-245M18.2	chr6	24948108	24948572	1
PPIAP29	chr6	24976647	24977210	1
RP11-367G6.3	chr6	25015180	25042398	-1
ASS1P1	chr6	25023475	25024711	-1
RN7SL334P	chr6	25031243	25031510	-1
RP3-425P12.5	chr6	25042067	25056892	1
RP3-425P12.1	chr6	25053855	25057301	-1
RP3-425P12.2	chr6	25061853	25063735	-1
CMAHP	chr6	25081548	25166793	-1
RP3-425P12.4	chr6	25140212	25141649	1
RP11-191A15.1	chr6	25152775	25153111	1
RP11-191A15.2	chr6	25181587	25181973	1
RNY5P5	chr6	25192641	25192718	1
AL590084.1	chr6	25203481	25203568	1
RP11-191A15.4	chr6	25218916	25219297	1
RP3-522P13.3	chr6	25245584	25261639	-1
KATNBL1P5	chr6	25248491	25249007	1
RP3-522P13.1	chr6	25261467	25261959	1
RP3-522P13.2	chr6	25272428	25273979	-1
LRRC16A	chr6	25279306	25620758	1
RNU6-987P	chr6	25383827	25383930	1
AL160037.1	chr6	25408123	25408199	1
SCGN	chr6	25652464	25702011	1
PRELID1P2	chr6	25678997	25679392	-1
HIST1H2AA	chr6	25726291	25726790	-1
HIST1H2BA	chr6	25727137	25727573	1
HIST1H2BPS1	chr6	25732010	25732390	-1
HIST1H2APS1	chr6	25732725	25733055	1
SLC17A4	chr6	25754927	25781419	1
SLC17A1	chr6	25783125	25832287	-1
SLC17A3	chr6	25833294	25882514	-1
HIST1H2APS2	chr6	25882254	25882623	-1
SLC17A2	chr6	25912982	25930946	-1
TRIM38	chr6	25963030	25987384	1
U91328.21	chr6	25984040	25999395	-1
U91328.20	chr6	25990989	25991454	1
U91328.19	chr6	25992890	26002003	1
U91328.22	chr6	26013469	26013985	1
HIST1H1PS2	chr6	26016607	26016829	1
HIST1H1A	chr6	26017260	26018040	-1
HIST1H3A	chr6	26020718	26021186	1
HIST1H4A	chr6	26021907	26022278	1
HIST1H4B	chr6	26027124	26027480	-1
HIST1H3B	chr6	26031817	26032288	-1
HIST1H2AB	chr6	26033320	26033796	-1
HIST1H2BB	chr6	26043455	26043885	-1
U91328.2	chr6	26044217	26044585	1
HIST1H3C	chr6	26045639	26046097	1
HIST1H1C	chr6	26055968	26056699	-1
HFE	chr6	26087509	26098571	1
HIST1H4C	chr6	26104104	26104518	1
HIST1H1T	chr6	26107640	26108364	-1
HIST1H2BC	chr6	26115101	26124154	-1
HIST1H2AC	chr6	26124373	26139344	1
HIST1H1E	chr6	26156559	26157343	1
HIST1H2BD	chr6	26158349	26171577	1
LARP1P1	chr6	26164300	26164591	1
HIST1H2BE	chr6	26183958	26184454	1
HIST1H4D	chr6	26188938	26189304	-1
HIST1H1PS1	chr6	26195794	26195999	1
HIST1H3D	chr6	26197068	26199521	-1
HIST1H2AD	chr6	26199079	26199471	-1
HIST1H2BF	chr6	26199748	26200942	1
RP1-34B20.4	chr6	26202384	26202882	1
HIST1H4E	chr6	26204858	26206266	1
HIST1H2BG	chr6	26216428	26216872	-1
HIST1H2AE	chr6	26217165	26217711	1
HIST1H3E	chr6	26225383	26225844	1
HIST1H2APS3	chr6	26233350	26233483	1
HIST1H1D	chr6	26234440	26235216	-1
HIST1H4F	chr6	26240561	26240976	1
HIST1H4G	chr6	26246886	26247259	-1
HIST1H3F	chr6	26250370	26250835	-1
HIST1H2BH	chr6	26251879	26252303	1
HIST1H3G	chr6	26271146	26271612	-1
HIST1H2APS4	chr6	26272421	26272768	-1
HIST1H2BI	chr6	26273144	26273622	1
HIST1H4H	chr6	26281283	26285762	-1
HIST1H3PS1	chr6	26322104	26322520	-1
RNU6-1259P	chr6	26353199	26353264	-1
BTN3A2	chr6	26365387	26378546	1
AL021917.1	chr6	26365704	26365780	-1
BTN2A2	chr6	26383324	26395102	1
BTN3A1	chr6	26402465	26415444	1
BTN2A3P	chr6	26421619	26432611	1
BTN3A3	chr6	26440700	26453643	1
BTN2A1	chr6	26458150	26476849	1
BTN1A1	chr6	26501449	26510650	1
RNU6-502P	chr6	26519579	26519686	-1
HCG11	chr6	26522076	26526807	1
CTA-14H9.5	chr6	26527291	26527632	1
HMGN4	chr6	26538633	26546482	1
ABT1	chr6	26597180	26600278	1
RP11-457M11.6	chr6	26612131	26613337	-1
VN1R14P	chr6	26630782	26632007	-1
RP11-457M11.2	chr6	26634611	26637008	-1
ZNF322	chr6	26636518	26659980	-1
RP11-457M11.5	chr6	26686469	26688192	1
GUSBP2	chr6	26839263	26924333	-1
RP11-239L20.3	chr6	26864731	26866556	1
LINC00240	chr6	26924771	26991703	1
RP11-239L20.6	chr6	26968987	26969427	-1
TRNAI2	chr6	26988114	26988226	1
VN1R12P	chr6	27001214	27002089	-1
VN1R13P	chr6	27028144	27029028	-1
VN1R11P	chr6	27051059	27051926	1
RNU2-62P	chr6	27077569	27077759	-1
RP1-86C11.7	chr6	27090436	27091000	-1
HIST1H2BJ	chr6	27093676	27100541	-1
HIST1H2AG	chr6	27100832	27103070	1
HIST1H2BK	chr6	27106073	27114619	-1
HIST1H4I	chr6	27107076	27108418	1
HIST1H2AH	chr6	27114861	27115317	1
MIR3143	chr6	27115405	27115467	1
RP11-209A2.1	chr6	27179023	27179692	1
PRSS16	chr6	27215480	27224403	1
XXbac-BPGBPG24O18.1	chr6	27235892	27237008	1
POM121L2	chr6	27253682	27279949	-1
VN1R10P	chr6	27292578	27293742	1
ZNF204P	chr6	27325604	27339304	-1
ZNF391	chr6	27342394	27371683	1
RP1-153G14.4	chr6	27371789	27374743	-1
MCFD2P1	chr6	27375476	27375775	1
ZNF184	chr6	27418522	27440897	-1
XXbac-BPGBPG34I8.1	chr6	27482818	27483053	-1
HNRNPA1P1	chr6	27490855	27492118	1
XXbac-BPG34I8.3	chr6	27528601	27529523	-1
RNU6-471P	chr6	27564191	27564296	1
TRNAI6	chr6	27599188	27599311	1
RP1-15D7.1	chr6	27620381	27620604	-1
RP1-97D16.1	chr6	27704779	27706273	-1
RSL24D1P1	chr6	27748398	27748890	-1
HIST1H4PS1	chr6	27774853	27775117	1
HIST1H2BL	chr6	27775257	27775709	-1
HIST1H2AI	chr6	27775899	27776429	1
HIST1H3H	chr6	27777842	27778314	1
HIST1H2AJ	chr6	27782112	27782607	-1
HIST1H2BM	chr6	27782822	27783267	1
HIST1H4J	chr6	27791884	27792257	1
HIST1H4K	chr6	27798952	27799305	-1
HIST1H2AK	chr6	27805658	27806117	-1
HIST1H2BN	chr6	27806323	27823487	1
HIST1H2BPS2	chr6	27831840	27832179	-1
